,logFC,AveExpr,t,P.Value,adj.P.Val,B
Rtl8b,0.03348449,1.289702026,0.169317846,0.868335852,0.935408648,-6.737370821
H1f0,0.015018771,8.416814528,0.169315836,0.868337398,0.935408648,-6.737371183
Gemin2,0.019117134,2.832454229,0.169260854,0.868379713,0.935408648,-6.737381099
Asxl2,-0.025543236,5.44943487,-0.168926148,0.868637319,0.935464634,-6.737441396
Tcf4,-0.016143237,3.865539681,-0.16889288,0.868662925,0.935464634,-6.737447383
Gm49284,-0.029688922,1.432028128,-0.168861658,0.868686956,0.935464634,-6.737453001
Isoc1,0.020559436,6.507758353,0.168854763,0.868692263,0.935464634,-6.737454241
Fam168a,-0.02295537,4.197013967,-0.168547031,0.868929126,0.935649538,-6.737509551
Gys1,0.017820352,4.302350382,0.168345838,0.869083991,0.935746129,-6.737545657
Stag1,-0.02204936,5.80520633,-0.168067598,0.869298173,0.935799664,-6.73759552
Sec13,0.025282752,6.916113277,0.168044768,0.869315747,0.935799664,-6.737599608
Gm49890,0.030624149,3.481287238,0.168027273,0.869329214,0.935799664,-6.73760274
Gm2a,-0.023041308,3.17879971,-0.167479225,0.869751121,0.936183652,-6.737700691
Wrnip1,0.012621162,4.806041546,0.166942996,0.87016397,0.936557833,-6.737796222
Or4q3,0.034513042,-0.600863603,0.166769471,0.870297577,0.936631433,-6.737827071
Jag2,-0.026186285,2.486220221,-0.166616047,0.870415712,0.936688371,-6.737854319
Cep290,0.029771054,2.550286249,0.166423859,0.870563697,0.936756057,-6.737888417
Garre1,0.026956397,4.268480245,0.166364927,0.870609076,0.936756057,-6.737898865
Aurkaip1,0.016598477,5.683353309,0.166250889,0.87069689,0.936780351,-6.737919072
Polr3b,0.020918839,4.209532803,0.165918355,0.870952964,0.936914774,-6.737977917
Cep162,-0.023832847,3.366549235,-0.165912774,0.870957262,0.936914774,-6.737978903
Itgax,0.058847788,-0.323293645,0.165834468,0.871017565,0.936914774,-6.737992743
Map7d1,0.040073607,3.6071037,0.165598759,0.871199089,0.937039841,-6.738034361
Ubap1,0.011987041,5.73807338,0.165347185,0.871392839,0.937178038,-6.738078716
Eif4a-ps4,-0.042743334,5.33156789,-0.165048996,0.871622501,0.937354835,-6.738131203
Rpl39,0.021474559,6.32696574,0.164310788,0.872191113,0.937890453,-6.738260735
1810012K08Rik,-0.042116896,0.728305681,-0.164232806,0.872251184,0.937890453,-6.738274385
Gm17619,-0.04402969,-0.580682991,-0.163812453,0.872575003,0.938168392,-6.73834785
Tor2a,-0.013210269,4.860347466,-0.163587997,0.872747923,0.938284058,-6.738387002
Parp6,0.012245478,4.175144578,0.163454793,0.872850546,0.938298755,-6.738410211
Slc41a2,0.036739044,4.963268477,0.163356166,0.872926531,0.938298755,-6.738427384
Gm38309,0.037384804,-0.621250818,0.163315819,0.872957616,0.938298755,-6.738434406
Necap1,0.016956334,5.49984491,0.163112772,0.873114056,0.938396665,-6.738469719
Eea1,-0.023846947,5.460479995,-0.162980071,0.8732163,0.938436317,-6.738492773
Crlf2,-0.025298517,1.447005596,-0.16258872,0.873517844,0.938560011,-6.738560656
Gm49544,-0.033016823,1.491627293,-0.162587523,0.873518766,0.938560011,-6.738560864
Sema3b,0.037971045,4.805093399,0.16257622,0.873527475,0.938560011,-6.738562822
Gm10499,-0.039363916,2.508410494,-0.162472148,0.873607668,0.938575947,-6.738580845
Pmvk,0.021253445,3.727309942,0.162075359,0.873913429,0.938786243,-6.738649456
Nlrp6,-0.011944263,8.190176759,-0.162048461,0.873934157,0.938786243,-6.738654101
Dele1,0.012294905,5.43300985,0.161641853,0.874247508,0.938933749,-6.738724225
Dhx34,-0.01048465,3.279538164,-0.161619525,0.874264715,0.938933749,-6.738728071
Dlg5,-0.021745322,4.647328394,-0.161473638,0.874377148,0.938933749,-6.738753185
Stil,0.033886798,3.569637033,0.161428638,0.87441183,0.938933749,-6.738760927
Ttc7b,-0.023622615,2.123477096,-0.161421379,0.874417424,0.938933749,-6.738762175
Gramd1c,0.023571606,3.813032938,0.161251656,0.874548232,0.938933749,-6.738791354
Ppm1d,0.019462243,3.763219952,0.161158506,0.874620025,0.938933749,-6.738807356
Trp53i13,0.03598788,2.630581822,0.161049488,0.874704051,0.938933749,-6.738826071
Gm43372,-0.043268732,-0.746574397,-0.161041901,0.874709898,0.938933749,-6.738827373
Slamf7,-0.074861218,-1.394624168,-0.161021884,0.874725327,0.938933749,-6.738830808
Gm15972,-0.042608663,-0.271136679,-0.160805288,0.874892273,0.939023211,-6.738867949
Efemp2,-0.02055994,0.580219155,-0.160744076,0.874939454,0.939023211,-6.738878436
Pxmp2,0.030417801,2.341262174,0.160327217,0.875260778,0.939248319,-6.738949749
Lin37,-0.00966877,3.719797127,-0.160302262,0.875280014,0.939248319,-6.738954012
Galntl6,0.034689291,-0.181811669,0.160186906,0.875368938,0.939273552,-6.73897371
Commd4,0.019714992,4.128203163,0.160047638,0.875476297,0.939318561,-6.738997473
Fam89a,-0.020172599,-0.417246484,-0.159748538,0.875706875,0.93936699,-6.739048439
C3,-0.138948814,-1.601065568,-0.159724372,0.875725505,0.93936699,-6.739052552
Gla,-0.018849383,3.14141071,-0.159708091,0.875738056,0.93936699,-6.739055323
Mapk3,-0.020322892,8.191083429,-0.159649669,0.875783096,0.93936699,-6.739065265
Zmiz1,-0.014262704,7.227093931,-0.159285387,0.876063944,0.939570877,-6.73912717
Atp5h,0.015903027,7.583863365,0.159233379,0.876104042,0.939570877,-6.739135997
Mon1b,-0.011986505,4.614854952,-0.159139856,0.876176149,0.939572682,-6.739151862
Taco1,0.016521231,4.316183031,0.15906147,0.876236584,0.939572682,-6.739165152
Phkg1,0.040370749,0.342490607,0.158772276,0.876459564,0.939741606,-6.739214128
Pcp4l1,-0.107122314,2.229036569,-0.158333545,0.876797863,0.940034143,-6.73928826
Nfkbib,0.019755103,4.403836866,0.158229147,0.876878366,0.940050268,-6.73930587
Kdelr3,-0.035477685,2.239586546,-0.157766781,0.877234924,0.940309665,-6.739383722
Myt1,-0.025700437,0.849760723,-0.157488406,0.877449608,0.940309665,-6.739430485
LTO1,0.014532855,3.717746185,0.157461362,0.877470465,0.940309665,-6.739435024
Apc,0.021387005,6.787177572,0.157374208,0.877537681,0.940309665,-6.739449645
Ccdc3,-0.053107102,-0.456594607,-0.157340674,0.877563544,0.940309665,-6.739455269
Nhlrc1,-0.022187806,2.034414576,-0.15729269,0.877600552,0.940309665,-6.739463314
Atp6v0e,-0.025434552,5.795480922,-0.157284989,0.877606491,0.940309665,-6.739464604
Ints3,-0.01329997,5.813605943,-0.157236121,0.877644181,0.940309665,-6.739472795
Taf1,-0.018822226,5.556880764,-0.1571429,0.877716079,0.940316539,-6.739488411
Cox6a1,0.017408283,8.656194082,0.156928024,0.877881809,0.94042393,-6.739524372
Cct4,-0.011542041,7.123531834,-0.156798674,0.877981578,0.940460649,-6.739545996
2900027M19Rik,-0.041363024,-0.394740241,-0.1567137,0.87804712,0.940460703,-6.739560192
Gm47140,0.034261267,-0.185237932,0.15645346,0.878247854,0.940605548,-6.73960362
Uso1,0.016108971,6.881574364,0.156174552,0.878462998,0.940756676,-6.739650084
Zfp157,-0.014947968,3.517004912,-0.156100673,0.878519988,0.940756676,-6.739662378
Psmd13,0.015320137,5.853835169,0.15580422,0.87874868,0.940931403,-6.739711651
Prdx2,0.014000403,7.27388019,0.155591211,0.878913007,0.940984845,-6.739746997
Ankrd44,0.017662529,2.547166608,0.155506327,0.878978494,0.940984845,-6.739761069
Cox16,-0.01811615,4.730120459,-0.155472398,0.879004669,0.940984845,-6.739766691
Commd9,0.013781223,4.194601997,0.155360533,0.879090972,0.940984845,-6.739785221
Gnl1,0.022884486,4.92942591,0.155314831,0.879126231,0.940984845,-6.739792787
Akr1b8,-0.048908855,1.739006052,-0.15521742,0.879201385,0.940995147,-6.739808906
Sars,0.013361888,6.515586336,0.154981243,0.879383605,0.941064919,-6.739847947
Avil,-0.016162634,3.595838388,-0.154850839,0.879484219,0.941064919,-6.739869478
Tead1,0.032598236,4.525656726,0.154734857,0.879573708,0.941064919,-6.739888612
Jtb,-0.020236071,4.967006808,-0.154665445,0.879627265,0.941064919,-6.739900056
Ankrd40cl,-0.019269545,4.501890796,-0.154656002,0.879634552,0.941064919,-6.739901613
Rbm7,0.011876734,5.13660543,0.154536191,0.879726998,0.941064919,-6.739921354
